bairro,latitude,longitude,ano,mes,umidade
ALTO JOSE DO PINHO,9112846.0,289698.0,2014,out,75.36363319100712
ALTO SANTA TEREZINHA,9113502.0,289671.0,2014,out,80.68774450029392
APIPUCOS,9113095.0,286390.0,2014,out,76.18143076661656
AREIAS,9104782.0,287566.7,2014,out,78.58632168185484
ARRUDA,9112449.1,291553.7,2014,out,80.5387523348726
BARRO,9104647.9,285112.8,2014,out,77.8459878687395
BEBERIBE,9114684.0,290898.0,2014,out,82.78258755866689
BOA VIAGEM,9101556.0,290274.0,2014,out,86.72513987000941
BOA VISTA,9108394.0,292017.0,2014,out,81.17676805222133
BOMBA DO HEMETERIO,9112839.1,290413.0,2014,out,72.83468513550082
BONGI,9107910.4,288238.4,2014,out,72.49476579879246
BRASILIA TEIMOSA,9106073.0,292947.0,2014,out,75.79101285940853
BREJO DA GUABIRABA,9116097.0,287054.0,2014,out,85.84676804694381
BREJO DE BEBERIBE,9115386.1,287902.9,2014,out,75.50869263927827
CABANGA,9106392.0,290894.3,2014,out,83.75482921243105
CACOTE,9104023.9,287032.9,2014,out,79.47786508910282
CAJUEIRO,9113888.0,292172.0,2014,out,83.10526041213416
CAMPINA DO BARRETO,9113399.0,292574.0,2014,out,80.7714732632039
CAMPO GRANDE,9111728.0,292874.0,2014,out,76.8837936031588
CASA AMARELA,9112482.0,288643.0,2014,out,81.22288641312088
CASA FORTE,9111470.0,288586.0,2014,out,79.18516131900827
CAXANGA,9111832.0,285184.0,2014,out,73.81375690400202
CIDADE UNIVERSITARIA,9109172.0,284920.0,2014,out,85.99355621762356
COELHOS,9107816.0,291882.0,2014,out,78.51888341907517
COHAB,9101433.0,284767.0,2014,out,79.68974154260977
COQUEIRAL,9105465.0,283108.0,2014,out,79.78405012846122
CORDEIRO,9109547.0,287467.0,2014,out,84.10460097742605
CORREGO DO JENIPAPO,9114488.0,286627.0,2014,out,69.94485536366355
CURADO,9107651.0,283800.0,2014,out,77.28054916003686
DERBY,9108825.0,290723.0,2014,out,85.59255307333385
DOIS IRMAOS,9114707.0,284762.0,2014,out,77.46946588097067
DOIS UNIDOS,9115967.0,289395.0,2014,out,82.84756005863139
ENCRUZILHADA,9111158.0,291613.0,2014,out,75.96726816797162
ENGENHO DO MEIO,9108934.0,285940.0,2014,out,82.56884365374424
ESPINHEIRO,9110478.0,291571.0,2014,out,81.36118774790201
ESTANCIA,9105647.0,287423.0,2014,out,80.24665942585825
FUNDAO,9113575.6,291651.2,2014,out,83.58952495419703
GRACAS,9110179.5,290528.0,2014,out,74.80308177137023
GUABIRABA,9120358.0,284635.0,2014,out,68.77586309765452
HIPODROMO,9111621.2,292022.4,2014,out,76.59231551463984
IBURA,9101668.1,287104.4,2014,out,73.12890100519557
ILHA DO LEITE,9107953.6,291260.0,2014,out,84.05209193835967
ILHA DO RETIRO,9108164.9,290198.2,2014,out,77.40109360528774
ILHA JOANA BEZERRA,9107504.0,290753.0,2014,out,79.48592723179117
IMBIRIBEIRA,9103837.8,289440.3,2014,out,82.42651477487826
IPSEP,9103015.3,288448.0,2014,out,76.87053750457483
IPUTINGA,9110794.2,286487.9,2014,out,81.97012449029666
JAQUEIRA,9111235.3,290316.6,2014,out,78.40664522405773
JARDIM SAO PAULO,9106260.1,285989.0,2014,out,85.08989727430347
JIQUIA,9105794.0,288086.0,2014,out,70.30054048828094
JORDAO,9100464.0,286239.0,2014,out,79.6431577420058
LINHA DO TIRO,9114147.0,290008.0,2014,out,75.91154264808603
MACAXEIRA,9113886.0,287156.0,2014,out,71.60300690673817
MADALENA,9109267.0,289691.0,2014,out,79.94160723019996
MANGABEIRA,9112518.0,290270.0,2014,out,74.92693480739838
MANGUEIRA,9106721.0,288365.0,2014,out,76.47654165062744
MONTEIRO,9112291.0,287425.0,2014,out,81.0003941762422
MORRO DA CONCEICAO,9113078.0,288997.0,2014,out,74.2773969670814
MUSTARDINHA,9107205.0,288581.0,2014,out,78.13103387196244
NOVA DESCOBERTA,9115154.0,287233.0,2014,out,78.63449110196005
PAISSANDU,9108269.0,290754.0,2014,out,74.97394647483104
PARNAMIRIM,9111464.0,289457.0,2014,out,76.17615234827018
PASSARINHO,9117218.0,288021.0,2014,out,80.23153777120976
PAU FERRO,9118853.0,282335.0,2014,out,72.7472113716892
PEIXINHOS,9113220.0,293141.0,2014,out,84.02824256936374
PINA,9104566.0,291222.0,2014,out,80.45185192334311
POCO,9111320.0,287974.0,2014,out,88.17390442138738
PONTO DE PARADA,9111936.0,291363.0,2014,out,73.88981862390648
PORTO DA MADEIRA,9114446.0,291875.0,2014,out,72.27330175664109
PRADO,9108586.0,289083.0,2014,out,85.44050834716423
RECIFE,9108963.5,293824.9,2014,out,74.25877366061906
ROSARINHO,9111653.0,290839.0,2014,out,81.4806232331636
SAN MARTIN,9107439.0,287447.0,2014,out,86.90129384670055
SANCHO,9105834.0,283826.0,2014,out,76.18649377104467
SANTANA,9110875.0,288843.0,2014,out,79.08816950272333
SANTO AMARO,9109594.0,292657.0,2014,out,86.72483166291518
SANTO ANTONIO,9108074.0,293047.0,2014,out,77.02780074767942
SAO JOSE,9107439.0,292735.0,2014,out,85.91699194094564
SITIO DOS PINTOS,9113960.0,284132.0,2014,out,78.77777235560444
SOLEDADE,9109031.0,291653.0,2014,out,77.34499857207983
TAMARINEIRA,9111623.0,290489.0,2014,out,71.83907379331377
TEJIPIO,9105574.0,284554.0,2014,out,80.40059614011115
TORRE,9110512.0,289784.0,2014,out,79.61900337217884
TORREAO,9110768.0,292379.0,2014,out,74.13616478124753
TORROES,9108525.0,286617.0,2014,out,76.29328644335203
TOTO,9106121.0,283026.0,2014,out,78.29199281250028
VARZEA,9110202.0,282982.0,2014,out,79.1607889346655
VASCO DA GAMA,9113906.0,288489.0,2014,out,79.7997971942321
ZUMBI,9109277.0,288621.0,2014,out,74.6305603467749
AFLITOS,9110884.0,290992.0,2014,nov,66.97334593090382
AFOGADOS,9106661.8,289910.65,2014,nov,70.71115300525449
AGUA FRIA,9113343.0,290787.7,2014,nov,80.80610956200559
ALTO DO MANDU,9112712.9,287498.0,2014,nov,78.98663754116171
ALTO JOSE BONIFACIO,9113775.0,289181.0,2014,nov,68.15633126883685
ALTO JOSE DO PINHO,9112846.0,289698.0,2014,nov,81.33021962574016
ALTO SANTA TEREZINHA,9113502.0,289671.0,2014,nov,76.50346715997873
APIPUCOS,9113095.0,286390.0,2014,nov,67.51858187740537
AREIAS,9104782.0,287566.7,2014,nov,71.43027088875807
ARRUDA,9112449.1,291553.7,2014,nov,68.58465557023122
BARRO,9104647.9,285112.8,2014,nov,79.60889609647623
BEBERIBE,9114684.0,290898.0,2014,nov,75.25415821231864
BOA VIAGEM,9101556.0,290274.0,2014,nov,72.54072696055633
BOA VISTA,9108394.0,292017.0,2014,nov,73.11988724851511
BOMBA DO HEMETERIO,9112839.1,290413.0,2014,nov,69.61641425184118
BONGI,9107910.4,288238.4,2014,nov,66.36691760869968
BRASILIA TEIMOSA,9106073.0,292947.0,2014,nov,82.67463844215642
BREJO DA GUABIRABA,9116097.0,287054.0,2014,nov,70.9019179409759
BREJO DE BEBERIBE,9115386.1,287902.9,2014,nov,85.55078525492894
CABANGA,9106392.0,290894.3,2014,nov,69.11622458363517
CACOTE,9104023.9,287032.9,2014,nov,71.7085396201352
CAJUEIRO,9113888.0,292172.0,2014,nov,78.13488740297451
CAMPINA DO BARRETO,9113399.0,292574.0,2014,nov,75.90977674919911
CAMPO GRANDE,9111728.0,292874.0,2014,nov,73.85251708098328
CASA AMARELA,9112482.0,288643.0,2014,nov,76.32222293008492
CASA FORTE,9111470.0,288586.0,2014,nov,77.51628866309505
CAXANGA,9111832.0,285184.0,2014,nov,79.26904766648873
CIDADE UNIVERSITARIA,9109172.0,284920.0,2014,nov,77.97221391022521
COELHOS,9107816.0,291882.0,2014,nov,78.71265105768197
COHAB,9101433.0,284767.0,2014,nov,71.57097252118082
COQUEIRAL,9105465.0,283108.0,2014,nov,78.75256282439317
CORDEIRO,9109547.0,287467.0,2014,nov,73.42738726133747
CORREGO DO JENIPAPO,9114488.0,286627.0,2014,nov,71.67715062285721
CURADO,9107651.0,283800.0,2014,nov,72.83880612466548
DERBY,9108825.0,290723.0,2014,nov,73.14022849867317
DOIS IRMAOS,9114707.0,284762.0,2014,nov,73.25698975651648
DOIS UNIDOS,9115967.0,289395.0,2014,nov,79.5157609018044
ENCRUZILHADA,9111158.0,291613.0,2014,nov,79.38812715886228
ENGENHO DO MEIO,9108934.0,285940.0,2014,nov,76.47870933637412
ESPINHEIRO,9110478.0,291571.0,2014,nov,67.06425070149385
ESTANCIA,9105647.0,287423.0,2014,nov,76.64506779988197
FUNDAO,9113575.6,291651.2,2014,nov,67.44763786215161
GRACAS,9110179.5,290528.0,2014,nov,78.71287296598287
GUABIRABA,9120358.0,284635.0,2014,nov,82.95714442960656
HIPODROMO,9111621.2,292022.4,2014,nov,79.09512629597126
IBURA,9101668.1,287104.4,2014,nov,72.46456280110945
ILHA DO LEITE,9107953.6,291260.0,2014,nov,71.12726968626663
ILHA DO RETIRO,9108164.9,290198.2,2014,nov,76.54549022870643
ILHA JOANA BEZERRA,9107504.0,290753.0,2014,nov,70.02264072878894
IMBIRIBEIRA,9103837.8,289440.3,2014,nov,68.98363258038738
IPSEP,9103015.3,288448.0,2014,nov,70.41966294378003
IPUTINGA,9110794.2,286487.9,2014,nov,74.70270798790551
JAQUEIRA,9111235.3,290316.6,2014,nov,76.723078097356
JARDIM SAO PAULO,9106260.1,285989.0,2014,nov,77.5448490368592
JIQUIA,9105794.0,288086.0,2014,nov,67.5951601025624
JORDAO,9100464.0,286239.0,2014,nov,72.51610336963903
LINHA DO TIRO,9114147.0,290008.0,2014,nov,78.35227743162092
MACAXEIRA,9113886.0,287156.0,2014,nov,73.04980635137615
MADALENA,9109267.0,289691.0,2014,nov,77.87301987627198
MANGABEIRA,9112518.0,290270.0,2014,nov,77.87754524817218
MANGUEIRA,9106721.0,288365.0,2014,nov,69.79084904148327
MONTEIRO,9112291.0,287425.0,2014,nov,73.59730327373508
MORRO DA CONCEICAO,9113078.0,288997.0,2014,nov,79.74929168045132
MUSTARDINHA,9107205.0,288581.0,2014,nov,71.11914329779779
NOVA DESCOBERTA,9115154.0,287233.0,2014,nov,72.2250191185272
PAISSANDU,9108269.0,290754.0,2014,nov,78.1500936105015
PARNAMIRIM,9111464.0,289457.0,2014,nov,74.68420121072643
PASSARINHO,9117218.0,288021.0,2014,nov,81.51881716142877
PAU FERRO,9118853.0,282335.0,2014,nov,72.70350146514596
PEIXINHOS,9113220.0,293141.0,2014,nov,81.11242847219546
PINA,9104566.0,291222.0,2014,nov,65.88841481349408
POCO,9111320.0,287974.0,2014,nov,73.43984651986602
PONTO DE PARADA,9111936.0,291363.0,2014,nov,70.39452219883444
PORTO DA MADEIRA,9114446.0,291875.0,2014,nov,70.12280534381874
PRADO,9108586.0,289083.0,2014,nov,88.23831790786714
RECIFE,9108963.5,293824.9,2014,nov,75.9336152544922
ROSARINHO,9111653.0,290839.0,2014,nov,76.4682283696886
SAN MARTIN,9107439.0,287447.0,2014,nov,71.41916185324885
SANCHO,9105834.0,283826.0,2014,nov,76.91530870261853
SANTANA,9110875.0,288843.0,2014,nov,74.0083185080221
SANTO AMARO,9109594.0,292657.0,2014,nov,79.11423219548247
SANTO ANTONIO,9108074.0,293047.0,2014,nov,77.37022693370179
SAO JOSE,9107439.0,292735.0,2014,nov,77.39665640765189
SITIO DOS PINTOS,9113960.0,284132.0,2014,nov,72.5225324759983
SOLEDADE,9109031.0,291653.0,2014,nov,74.69464028997587
TAMARINEIRA,9111623.0,290489.0,2014,nov,77.9481073931937
TEJIPIO,9105574.0,284554.0,2014,nov,84.99478391379452
TORRE,9110512.0,289784.0,2014,nov,71.87632227449106
TORREAO,9110768.0,292379.0,2014,nov,75.61966579810225
TORROES,9108525.0,286617.0,2014,nov,74.76324336287333
TOTO,9106121.0,283026.0,2014,nov,71.41058889654711
VARZEA,9110202.0,282982.0,2014,nov,68.97627738856289
VASCO DA GAMA,9113906.0,288489.0,2014,nov,80.59594209336343
ZUMBI,9109277.0,288621.0,2014,nov,70.92256247422053
AFLITOS,9110884.0,290992.0,2014,dez,73.89130413294207
AFOGADOS,9106661.8,289910.65,2014,dez,70.92479535709215
AGUA FRIA,9113343.0,290787.7,2014,dez,74.3138172475456
ALTO DO MANDU,9112712.9,287498.0,2014,dez,71.41166784524562
ALTO JOSE BONIFACIO,9113775.0,289181.0,2014,dez,73.77912637970618
ALTO JOSE DO PINHO,9112846.0,289698.0,2014,dez,81.20766066841757
ALTO SANTA TEREZINHA,9113502.0,289671.0,2014,dez,71.78200171672346
APIPUCOS,9113095.0,286390.0,2014,dez,76.9581506981774
AREIAS,9104782.0,287566.7,2014,dez,69.60941052172008
ARRUDA,9112449.1,291553.7,2014,dez,74.79429693313632
BARRO,9104647.9,285112.8,2014,dez,72.66924137847242
BEBERIBE,9114684.0,290898.0,2014,dez,79.74932348640071
BOA VIAGEM,9101556.0,290274.0,2014,dez,68.87208750488492
BOA VISTA,9108394.0,292017.0,2014,dez,77.93834847198481
BOMBA DO HEMETERIO,9112839.1,290413.0,2014,dez,65.88410848334932
BONGI,9107910.4,288238.4,2014,dez,69.68146512749938
BRASILIA TEIMOSA,9106073.0,292947.0,2014,dez,74.94131360607467
BREJO DA GUABIRABA,9116097.0,287054.0,2014,dez,68.18784768534759
BREJO DE BEBERIBE,9115386.1,287902.9,2014,dez,75.89953816466601
CABANGA,9106392.0,290894.3,2014,dez,69.53677315584696
CACOTE,9104023.9,287032.9,2014,dez,69.27890082154657
CAJUEIRO,9113888.0,292172.0,2014,dez,74.18665456205613
CAMPINA DO BARRETO,9113399.0,292574.0,2014,dez,66.74172788064956
CAMPO GRANDE,9111728.0,292874.0,2014,dez,64.02153529954592
CASA AMARELA,9112482.0,288643.0,2014,dez,74.82878143880396
CASA FORTE,9111470.0,288586.0,2014,dez,78.0161087605405
CAXANGA,9111832.0,285184.0,2014,dez,72.37876726411247
CIDADE UNIVERSITARIA,9109172.0,284920.0,2014,dez,79.91773291648843
COELHOS,9107816.0,291882.0,2014,dez,73.13769392945247
COHAB,9101433.0,284767.0,2014,dez,72.45336770226696
COQUEIRAL,9105465.0,283108.0,2014,dez,76.6522834482008
CORDEIRO,9109547.0,287467.0,2014,dez,73.01449676754021
CORREGO DO JENIPAPO,9114488.0,286627.0,2014,dez,73.961313273682
CURADO,9107651.0,283800.0,2014,dez,74.9600186354206
DERBY,9108825.0,290723.0,2014,dez,79.20633292033595
DOIS IRMAOS,9114707.0,284762.0,2014,dez,75.60773019651708
DOIS UNIDOS,9115967.0,289395.0,2014,dez,73.44405924395451
ENCRUZILHADA,9111158.0,291613.0,2014,dez,78.70040846649118
ENGENHO DO MEIO,9108934.0,285940.0,2014,dez,77.55565864202013
ESPINHEIRO,9110478.0,291571.0,2014,dez,69.72803683476045
ESTANCIA,9105647.0,287423.0,2014,dez,78.18912094982323
FUNDAO,9113575.6,291651.2,2014,dez,66.37442983584856
GRACAS,9110179.5,290528.0,2014,dez,69.80475232175252
GUABIRABA,9120358.0,284635.0,2014,dez,74.39472796851274
HIPODROMO,9111621.2,292022.4,2014,dez,69.54791487788316
IBURA,9101668.1,287104.4,2014,dez,70.05523843317378
ILHA DO LEITE,9107953.6,291260.0,2014,dez,72.55851198146743
ILHA DO RETIRO,9108164.9,290198.2,2014,dez,77.0793718588677
ILHA JOANA BEZERRA,9107504.0,290753.0,2014,dez,73.40072641138784
IMBIRIBEIRA,9103837.8,289440.3,2014,dez,70.06356947216494
IPSEP,9103015.3,288448.0,2014,dez,63.538067087953
IPUTINGA,9110794.2,286487.9,2014,dez,64.82953440597501
JAQUEIRA,9111235.3,290316.6,2014,dez,68.93173614194382
JARDIM SAO PAULO,9106260.1,285989.0,2014,dez,63.21637927916133
JIQUIA,9105794.0,288086.0,2014,dez,72.61566620174133
JORDAO,9100464.0,286239.0,2014,dez,76.12289732849626
LINHA DO TIRO,9114147.0,290008.0,2014,dez,73.91857236635333
MACAXEIRA,9113886.0,287156.0,2014,dez,70.20442994552789
MADALENA,9109267.0,289691.0,2014,dez,72.70986811504842
MANGABEIRA,9112518.0,290270.0,2014,dez,66.16383198596628
MANGUEIRA,9106721.0,288365.0,2014,dez,67.00534627999471
MONTEIRO,9112291.0,287425.0,2014,dez,75.41965896479158
MORRO DA CONCEICAO,9113078.0,288997.0,2014,dez,70.3938477497306
MUSTARDINHA,9107205.0,288581.0,2014,dez,78.10077241279846
NOVA DESCOBERTA,9115154.0,287233.0,2014,dez,71.57269147474098
PAISSANDU,9108269.0,290754.0,2014,dez,81.18364610253536
PARNAMIRIM,9111464.0,289457.0,2014,dez,73.62498173006266
PASSARINHO,9117218.0,288021.0,2014,dez,70.63517211926187
PAU FERRO,9118853.0,282335.0,2014,dez,71.92293617923836
PEIXINHOS,9113220.0,293141.0,2014,dez,65.51673221852259
PINA,9104566.0,291222.0,2014,dez,63.28861239252079
POCO,9111320.0,287974.0,2014,dez,74.2108358021697
PONTO DE PARADA,9111936.0,291363.0,2014,dez,69.49047804323679
PORTO DA MADEIRA,9114446.0,291875.0,2014,dez,67.01522883600869
PRADO,9108586.0,289083.0,2014,dez,69.47105231106377
RECIFE,9108963.5,293824.9,2014,dez,71.07335741268278
ROSARINHO,9111653.0,290839.0,2014,dez,77.3225525766417
SAN MARTIN,9107439.0,287447.0,2014,dez,71.15498220955847
SANCHO,9105834.0,283826.0,2014,dez,71.76500010171509
SANTANA,9110875.0,288843.0,2014,dez,72.53644248825455
SANTO AMARO,9109594.0,292657.0,2014,dez,68.63104705745766
SANTO ANTONIO,9108074.0,293047.0,2014,dez,72.7166057373533
SAO JOSE,9107439.0,292735.0,2014,dez,79.88994391222084
SITIO DOS PINTOS,9113960.0,284132.0,2014,dez,74.78834774998867
SOLEDADE,9109031.0,291653.0,2014,dez,71.59787496975059
TAMARINEIRA,9111623.0,290489.0,2014,dez,71.64099861597138
TEJIPIO,9105574.0,284554.0,2014,dez,73.1921844034627
TORRE,9110512.0,289784.0,2014,dez,76.5267588575597
TORREAO,9110768.0,292379.0,2014,dez,72.65876360228053
TORROES,9108525.0,286617.0,2014,dez,76.19500915226244
TOTO,9106121.0,283026.0,2014,dez,69.82373104150841
VARZEA,9110202.0,282982.0,2014,dez,62.21349110225464
VASCO DA GAMA,9113906.0,288489.0,2014,dez,71.73996583952149
ZUMBI,9109277.0,288621.0,2014,dez,63.691266639611904
AFLITOS,9110884.0,290992.0,2015,jan,71.54458474869855
AFOGADOS,9106661.8,289910.65,2015,jan,73.95655743634325
AGUA FRIA,9113343.0,290787.7,2015,jan,66.35353266725075
ALTO DO MANDU,9112712.9,287498.0,2015,jan,66.60830209235368
ALTO JOSE BONIFACIO,9113775.0,289181.0,2015,jan,63.29641359994898
ALTO JOSE DO PINHO,9112846.0,289698.0,2015,jan,67.07722264089465
ALTO SANTA TEREZINHA,9113502.0,289671.0,2015,jan,66.11760759984266
APIPUCOS,9113095.0,286390.0,2015,jan,73.26313634124037
AREIAS,9104782.0,287566.7,2015,jan,70.14344873277308
ARRUDA,9112449.1,291553.7,2015,jan,74.33930312972868
BARRO,9104647.9,285112.8,2015,jan,65.69133136946897
BEBERIBE,9114684.0,290898.0,2015,jan,75.86812265045248
BOA VIAGEM,9101556.0,290274.0,2015,jan,68.35194671427917
BOA VISTA,9108394.0,292017.0,2015,jan,68.9206128095289
BOMBA DO HEMETERIO,9112839.1,290413.0,2015,jan,69.69849748009918
BONGI,9107910.4,288238.4,2015,jan,65.33350829584101
BRASILIA TEIMOSA,9106073.0,292947.0,2015,jan,65.09627351839599
BREJO DA GUABIRABA,9116097.0,287054.0,2015,jan,68.22356278731624
BREJO DE BEBERIBE,9115386.1,287902.9,2015,jan,69.66074797054513
CABANGA,9106392.0,290894.3,2015,jan,73.21424627783709
CACOTE,9104023.9,287032.9,2015,jan,71.38861956101466
CAJUEIRO,9113888.0,292172.0,2015,jan,69.85367760494661
CAMPINA DO BARRETO,9113399.0,292574.0,2015,jan,65.26157131960233
CAMPO GRANDE,9111728.0,292874.0,2015,jan,70.30757785763198
CASA AMARELA,9112482.0,288643.0,2015,jan,64.6892608791866
CASA FORTE,9111470.0,288586.0,2015,jan,63.97295940342437
CAXANGA,9111832.0,285184.0,2015,jan,64.87650122071317
CIDADE UNIVERSITARIA,9109172.0,284920.0,2015,jan,64.93566695412757
COELHOS,9107816.0,291882.0,2015,jan,68.78867761210523
COHAB,9101433.0,284767.0,2015,jan,74.15581387242658
COQUEIRAL,9105465.0,283108.0,2015,jan,66.32621313646727
CORDEIRO,9109547.0,287467.0,2015,jan,68.42603731302
CORREGO DO JENIPAPO,9114488.0,286627.0,2015,jan,66.35339888382603
CURADO,9107651.0,283800.0,2015,jan,64.68820126577238
DERBY,9108825.0,290723.0,2015,jan,64.18608798569514
DOIS IRMAOS,9114707.0,284762.0,2015,jan,64.77685874403791
DOIS UNIDOS,9115967.0,289395.0,2015,jan,70.7960029052653
ENCRUZILHADA,9111158.0,291613.0,2015,jan,71.96392831978659
ENGENHO DO MEIO,9108934.0,285940.0,2015,jan,64.45995190182362
ESPINHEIRO,9110478.0,291571.0,2015,jan,68.07823700012798
ESTANCIA,9105647.0,287423.0,2015,jan,70.71752755672311
FUNDAO,9113575.6,291651.2,2015,jan,67.10445924982575
GRACAS,9110179.5,290528.0,2015,jan,67.51935629276402
GUABIRABA,9120358.0,284635.0,2015,jan,75.27317177449245
HIPODROMO,9111621.2,292022.4,2015,jan,66.14780331497005
IBURA,9101668.1,287104.4,2015,jan,72.57776403364382
ILHA DO LEITE,9107953.6,291260.0,2015,jan,65.4671480578498
ILHA DO RETIRO,9108164.9,290198.2,2015,jan,73.49179641975944
ILHA JOANA BEZERRA,9107504.0,290753.0,2015,jan,60.90208064868552
IMBIRIBEIRA,9103837.8,289440.3,2015,jan,65.43268232810463
IPSEP,9103015.3,288448.0,2015,jan,61.25971813022578
IPUTINGA,9110794.2,286487.9,2015,jan,64.85107551248912
JAQUEIRA,9111235.3,290316.6,2015,jan,67.88377508798554
JARDIM SAO PAULO,9106260.1,285989.0,2015,jan,67.27562425353932
JIQUIA,9105794.0,288086.0,2015,jan,67.11843952498093
JORDAO,9100464.0,286239.0,2015,jan,70.85527037187343
LINHA DO TIRO,9114147.0,290008.0,2015,jan,62.50052977903967
MACAXEIRA,9113886.0,287156.0,2015,jan,64.68629927854231
MADALENA,9109267.0,289691.0,2015,jan,77.77666608151209
MANGABEIRA,9112518.0,290270.0,2015,jan,77.30545084219241
MANGUEIRA,9106721.0,288365.0,2015,jan,75.1731131617762
MONTEIRO,9112291.0,287425.0,2015,jan,73.01249442742194
MORRO DA CONCEICAO,9113078.0,288997.0,2015,jan,58.65991890971651
MUSTARDINHA,9107205.0,288581.0,2015,jan,66.14273653715472
NOVA DESCOBERTA,9115154.0,287233.0,2015,jan,76.4642890246066
PAISSANDU,9108269.0,290754.0,2015,jan,68.35115123303041
PARNAMIRIM,9111464.0,289457.0,2015,jan,66.93465563561894
PASSARINHO,9117218.0,288021.0,2015,jan,68.43868376641801
PAU FERRO,9118853.0,282335.0,2015,jan,66.3990701066635
PEIXINHOS,9113220.0,293141.0,2015,jan,65.13899730183253
PINA,9104566.0,291222.0,2015,jan,74.18735491691868
POCO,9111320.0,287974.0,2015,jan,74.25187911232881
PONTO DE PARADA,9111936.0,291363.0,2015,jan,55.8676163064864
PORTO DA MADEIRA,9114446.0,291875.0,2015,jan,74.07057038143056
PRADO,9108586.0,289083.0,2015,jan,76.76773739762558
RECIFE,9108963.5,293824.9,2015,jan,71.24907761282397
ROSARINHO,9111653.0,290839.0,2015,jan,64.69787879131897
SAN MARTIN,9107439.0,287447.0,2015,jan,75.76164128481913
SANCHO,9105834.0,283826.0,2015,jan,70.46153616730385
SANTANA,9110875.0,288843.0,2015,jan,58.25774315030711
SANTO AMARO,9109594.0,292657.0,2015,jan,80.41457852853748
SANTO ANTONIO,9108074.0,293047.0,2015,jan,60.96282299964848
SAO JOSE,9107439.0,292735.0,2015,jan,70.0189009980433
SITIO DOS PINTOS,9113960.0,284132.0,2015,jan,75.89470934139986
SOLEDADE,9109031.0,291653.0,2015,jan,69.1801115497962
TAMARINEIRA,9111623.0,290489.0,2015,jan,61.83368238526321
TEJIPIO,9105574.0,284554.0,2015,jan,74.12647499861588
TORRE,9110512.0,289784.0,2015,jan,63.59007133322072
TORREAO,9110768.0,292379.0,2015,jan,64.66924157125129
TORROES,9108525.0,286617.0,2015,jan,62.341039628066056
TOTO,9106121.0,283026.0,2015,jan,57.94779804466988
VARZEA,9110202.0,282982.0,2015,jan,76.39316708040697
VASCO DA GAMA,9113906.0,288489.0,2015,jan,71.94860735347909
ZUMBI,9109277.0,288621.0,2015,jan,68.4026823935896
AFLITOS,9110884.0,290992.0,2015,fev,70.48598846431906
AFOGADOS,9106661.8,289910.65,2015,fev,74.19120129460988
AGUA FRIA,9113343.0,290787.7,2015,fev,71.18088186969067
ALTO DO MANDU,9112712.9,287498.0,2015,fev,72.47792185148568
ALTO JOSE BONIFACIO,9113775.0,289181.0,2015,fev,73.11560425609694
ALTO JOSE DO PINHO,9112846.0,289698.0,2015,fev,76.32224616270206
ALTO SANTA TEREZINHA,9113502.0,289671.0,2015,fev,79.30607264317918
APIPUCOS,9113095.0,286390.0,2015,fev,78.44074691934105
AREIAS,9104782.0,287566.7,2015,fev,73.83251160628548
ARRUDA,9112449.1,291553.7,2015,fev,79.51701067195722
BARRO,9104647.9,285112.8,2015,fev,70.90754119284574
BEBERIBE,9114684.0,290898.0,2015,fev,79.7733921686351
BOA VIAGEM,9101556.0,290274.0,2015,fev,64.1278863284997
BOA VISTA,9108394.0,292017.0,2015,fev,76.34292006702569
BOMBA DO HEMETERIO,9112839.1,290413.0,2015,fev,69.22463718754253
BONGI,9107910.4,288238.4,2015,fev,69.66073784374498
BRASILIA TEIMOSA,9106073.0,292947.0,2015,fev,66.96580034808026
BREJO DA GUABIRABA,9116097.0,287054.0,2015,fev,72.69507723414033
BREJO DE BEBERIBE,9115386.1,287902.9,2015,fev,73.70516113081543
CABANGA,9106392.0,290894.3,2015,fev,77.63417455050629
CACOTE,9104023.9,287032.9,2015,fev,74.63058763609102
CAJUEIRO,9113888.0,292172.0,2015,fev,61.6458893726482
CAMPINA DO BARRETO,9113399.0,292574.0,2015,fev,62.066084748856255
CAMPO GRANDE,9111728.0,292874.0,2015,fev,67.51652253205825
CASA AMARELA,9112482.0,288643.0,2015,fev,74.05893235855629
CASA FORTE,9111470.0,288586.0,2015,fev,75.2581224561884
CAXANGA,9111832.0,285184.0,2015,fev,69.18512532764046
CIDADE UNIVERSITARIA,9109172.0,284920.0,2015,fev,76.17715755688027
COELHOS,9107816.0,291882.0,2015,fev,71.9141166889916
COHAB,9101433.0,284767.0,2015,fev,72.3844452857953
COQUEIRAL,9105465.0,283108.0,2015,fev,76.8005511077451
CORDEIRO,9109547.0,287467.0,2015,fev,70.26336236717937
CORREGO DO JENIPAPO,9114488.0,286627.0,2015,fev,71.23819383166297
CURADO,9107651.0,283800.0,2015,fev,76.15721380540518
DERBY,9108825.0,290723.0,2015,fev,71.73361014536188
DOIS IRMAOS,9114707.0,284762.0,2015,fev,78.27083963322552
DOIS UNIDOS,9115967.0,289395.0,2015,fev,72.90128510337297
ENCRUZILHADA,9111158.0,291613.0,2015,fev,75.94468348996463
ENGENHO DO MEIO,9108934.0,285940.0,2015,fev,66.93876325534423
ESPINHEIRO,9110478.0,291571.0,2015,fev,76.46238924672222
ESTANCIA,9105647.0,287423.0,2015,fev,73.65123882629116
